친절,親切,로 대하다,명사,
친척,親戚,이 모이다,명사,
친하다,親近,친구와,형용사,
칠,七,숫자,수사/관형사,
칠십,七十,숫자,수사/관형사,
칠월,七月,달(월),명사,
칠판,黑板,에 쓰다,명사,
침대,床,가구,명사,
침실,臥室,에서 자다,명사,
칫솔,牙刷,로 이를 닦다,명사,
칭찬,讚美,을 듣다,명사,
카드,卡,를 쓰다,명사,
카레,咖喱,음식,명사,
카메라,照相機,로 찍다,명사,
카페,咖啡館,에서 만나다,명사,
칼,刀,로 자르다,명사,
칼국수,刀削麵,음식,명사,
캐나다,加拿大,나라,명사,
커피,咖啡,를 마시다,명사,
커피숍,咖啡店,에서 만나다,명사,
컴퓨터,電腦,컴퓨터 게임,명사,
컵,杯,을 닦다,명사,
케이크,蛋糕,를 먹다,명사,
켜다,開,불을,동사,
켜다,拉,바이올린을,동사,
켤레,雙,한 켤레,의존명사,
코,高鼻子,가 높다,명사,
코끼리,大象,동물,명사,
콘서트,音樂會,를 보다,명사,
콜라,可樂,를 마시다,명사,
콧물,鼻涕,이 나오다,명사,
콩,大豆,식물,명사,
크기,大小,가 크다,명사,
크다,大,크기가 ,형용사/동사,
크리스마스,聖誕節,크리스마스 트리,명사,
큰소리,大聲,가 들리다,명사,
키,身高,키가 큰 사람,명사,
키우다,養,강아지를,동사,
킬로그램,公斤,단위,의존명사,
킬로미터,千米，公里,단위,의존명사,
타다,燃燒,불에,동사,
타다,乘坐,차에,동사,
타다,沖,커피를,동사,
탁구,乒乓球,를 치다,명사,
탕수육,糖醋肉,음식,명사,
태국,泰國,나라,명사,
태권도,跆拳道,를 배우다,명사,
태극기,太極旗,를 달다,명사,
태도,態度,가 좋다,명사,
태어나다,出生,아이가,동사,
태풍,颱風,이 불다,명사,
택배,宅配,로 보내다,명사,
택시,出租車,를 타다,명사,
터미널,終點站,에서 내리다,명사,
테니스,網球,를 치다,명사,
테니스장,網球場,에서 연습핟,명사,
테이블,桌子,에 놓다,명사,
텔레비전,電視,을 보다,명사,
토끼,兔子,동물,명사,
토마토,番茄,채소,명사,
토요일,星期六,요일,명사,
통장,銀行帳戶,을 만들다,명사,
통화,通話,전화 통화,명사,
퇴근,下班,출근,명사,
퇴원,出院,퇴원 수속,명사,
튀기다,油炸,기름에,동사,
튀김,油炸食品,을 먹다,명사,
트럭,卡車,을 타다,명사,
특별하다,特別,관심이,형용사,
특별히,特別地,특별히 좋아하다,부사,
특히,特別,특히 좋아하다,부사,
튼튼하다,健壯/結實,몸이,형용사,
틀다,開,텔레비전을,동사,
틀리다,錯誤,답이,동사,
티셔츠,T恤,를 입다,명사,
팀,隊,을 이루다,명사,
파란색,藍色,색깔,명사,
파랗다,藍色,하늘이,형용사,
파티,派對,를 열다,명사,
팔,手臂,신체,명사,
팔,八,숫자,수사/관형사,
팔다,賣,책을,동사,
팔리다,賣出,물건이,동사,
팔십,八十,숫자,수사/관형사,
팔월,八月,달(월),명사,
펴다,打開,책을,동사,
편리,便利,고객의 편리,명사,
편안,平安,을 바라다,명사,
편의점,便利商店,에서 사다,명사,
편지,信,를 쓰다,명사,
편찮다,不舒服,할아버지께서,형용사,
편하다,舒適,마음이,형용사,
평소,平常,와 같다,명사,
평일,平日,주말,명사,
포도,葡萄,과일,명사,
포장,包裝,선물 포장,명사,
표,票,를 끊다,명사,
푸르다,綠色,나무가,형용사,
푹,深深地,푹 자다,부사,
풀다,鬆開,나사를,동사,
풍경,風景,을 보다,명사,
프라이팬,平底鍋,에 볶다,명사,
프랑스,法國,나라,명사,
프로그램,節目,교육 프로그램,명사,
피,血,를 흘리다,명사,
피곤,疲勞,에 지치다,명사,
피다,開花,꽃이,동사,
피아노,鋼琴,를 치다,명사,
피우다,開花,꽃을,동사,
피자,披薩,를 주문하다,명사,
필요,需要,를 충족하다,명사,
필통,筆筒,에 넣다,명사,
하나,一,숫자,수사/명사,
하늘,天空,이 높다,명사,
하늘색,天藍,색깔,명사,
하다,運動,운동을,동사,
-하다,做,건강하다,접사,
하루,一天,를 보내다,명사,
하숙비,寄宿費,를 내다,명사,
하숙집,寄宿家庭,에 묵다,명사,
하얀색,白色,색깔,명사,
하얗다,白色,눈이,형용사,
하지만,但是,−,부사,
학교,學校,에 다니다,명사,
학기,學期,가 시작되다,명사,
학년,學年,새 학년,명사,
학생,學生,을 가르치다,명사,
학생증,學生證,을 제시하다,명사,
학원,補習班,영어 학원,명사,
한,一,한 명,관형사,
한가하다,閒暇,마음이,형용사,
한강,漢江,지명,명사,
한국,韓國,나라,명사,
한글,韓文,을 쓰다,명사,
한두,一兩個,한두 명,관형사,
한번,一次,한번 해 보다,명사/부사,
한복,韓服,을 입다,명사,
한식,韓食,을 먹다,명사,
한식집,韓式餐廳,음식점,명사,
한옥,韓屋,에 살다,명사,
한잔,一杯,한잔 마시다,명사,
한턱,請客,을 내다,명사,
할머니,奶奶,가족,명사,
할아버지,（外）祖父,가족,명사,
할인,折扣,할인 가격,명사,
함께,一起,함께 놀다,부사,
항공,航空,항공 운항,명사,
항공권,機票,을 예약하다,명사,
항상,總是,항상 같다,부사,
해,太陽,가 뜨다,명사/의존명사,
해마다,每年,해마다 만나다,부사,
해외,海外,에 수출하다,명사,
해외여행,海外旅遊,을 가다,명사,
햄버거,漢堡包,를 먹다,명사,
햇빛,陽光,이 비치다,명사,
행동,行動,에 옮기다,명사,
행복,幸福,을 빌다,명사,
행사,活動,에 참여하다,명사,
허리,腰,신체,명사,
헤어지다,離別,친구와,동사,
헬스클럽,健身房,에서 운동하다,명사,
혀,舌,신체,명사,
현금,現金,을 인출하다,명사,
현재,目前,현재 하는 일,명사/부사,
형,兄,가족,명사,
형제,兄弟,아들 삼 형제,명사,
호,號,사월 호 잡지,의존명사,
호랑이,老虎,동물,명사,
호수,湖泊,가 맑다,명사,
호텔,酒店,에 묵다,명사,
혹시,或許,만일,부사,
혼자,獨自,살다,부사/명사,
홍차,紅茶,를 마시다,명사,
화,怒,가 나다,명사,
화가,畫家,직업,명사,
화나다,生氣,친구가,동사,
화내다,生氣,친구에게,동사,
화려하다,華麗,보석이,형용사,
화요일,星期二,요일,명사,
화장실,衛生間,에 가다,명사,
화장품,化妝品,을 바르다,명사,
환영,歡迎,을 받다,명사,
환자,病人,을 돌보다,명사,
환전,換錢,달러 환전,명사,
활발히,活躍地,활발히 활동하다,부사,
회,次,여러 회,의존명사,
회사,公司,에 다니다,명사,
회사원,公司職員,직업,명사,
회색,灰色,색깔,명사,
회원,會員,을 모집하다,명사,
회의,會議,가 열리다,명사,
횡단보도,人行道,를 건너다,명사,
후,後,오 분 후,명사,
후배,晚輩,영화계 후배,명사,
훌륭하다,優秀,작품이,형용사,
훨씬,更,훨씬 많다,부사,
휴가,假期,를 가다,명사,
휴게실,休息室,에서 쉬다,명사,
휴대폰,手機,으로 전화하다,명사,
휴일,假期,에 쉬다,명사,
휴지,衛生紙,를 줍다,명사,
휴지통,垃圾桶,에 버리다,명사,
흐르다,流,물이,동사,
흐리다,陰沉,공기가,형용사,
흔들다,揮,손을,동사,
흘리다,流,눈물을,동사,
희망,希望,희망 사항,명사,
흰색,白色,색깔,명사,
힘,力量,이 세다,명사,
힘들다,累,일이,형용사,
